user-id,top_categories,most_played_publisher,most_played_platform,average_spending,favorite_tags
27633355,"Multi-player, Valve Anti-Cheat enabled, Includes Source SDK",Valve,windows;mac;linux,3.99,"Action, FPS, Multiplayer"
176894177,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
199779448,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
253690596,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
127987714,"Steam Trading Cards, Single-player, Steam Achievements",Remedy Entertainment,windows,5.695,"Action, Adventure, Horror, Free to Play, MOBA"
308101403,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
302545663,"Multi-player, Steam Trading Cards, Co-op",Hi-Rez Studios,windows;mac;linux,0,"Free to Play, MOBA, Strategy, Multiplayer, Massively Multiplayer"
155082814,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
90265311,"Multi-player, Steam Trading Cards, MMO",SDEnterNet,windows,3.495,"Free to Play, Strategy, Naval, Multiplayer, Sandbox"
99701966,"In-App Purchases, Multi-player, Co-op",Playsaurus,windows,0,"Free to Play, MOBA, Strategy, Casual, Clicker"
54310644,"Single-player, Steam Achievements, Steam Trading Cards",Valve,windows;mac;linux,11.05914286,"Action, Adventure, FPS, Comedy, Co-op"
203838394,"Steam Achievements, Steam Trading Cards, Multi-player",Trion Worlds,windows,0.383846154,"Free to Play, Multiplayer, Survival, Open World, Zombies"
109598076,"Single-player, Steam Achievements, Steam Trading Cards",Bethesda Softworks,windows,12.4925,"Open World, Fantasy, RPG, Post-apocalyptic, Exploration"
6252885,"Multi-player, Valve Anti-Cheat enabled, Steam Achievements",Valve,windows;mac;linux,7.3425,"FPS, Multiplayer, Action, Shooter, World War II"
183771438,"In-App Purchases, Multi-player, Steam Trading Cards",Valve,windows;mac;linux,1.87375,"Free to Play, Multiplayer, FPS, Simulation, Open World"
126425648,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
283858738,"Single-player, MMO, Co-op",Gaijin Entertainment,windows;mac;linux,0,"Multiplayer, World War II, Free to Play"
197822805,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
57451291,"Multi-player, Steam Achievements, Valve Anti-Cheat enabled",Activision,windows,16.66,"FPS, Action, Multiplayer, Zombies, Free to Play"
37706629,"Single-player, Steam Achievements, Captions available",Valve,windows;mac;linux,7.19,"Puzzle, First-Person, Co-op, Singleplayer"
195815964,"Single-player, Online Multi-Player, Online Co-op",Smartly Dressed Games,windows;mac;linux,0,"Free to Play, Zombies, Survival"
196578463,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
134213189,"Steam Trading Cards, Steam Workshop, Steam Achievements",Valve,windows;mac;linux,4.554,"Free to Play, Multiplayer, FPS, MOBA, Strategy"
83482045,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
203123715,"Single-player, Online Multi-Player, Online Co-op",Smartly Dressed Games,windows;mac;linux,0,"Free to Play, Zombies, Survival"
90944420,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
170989668,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
118693656,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
44545959,"Single-player, Steam Achievements, Steam Trading Cards",Valve,windows;mac;linux,11.17085106,"Strategy, Free to Play, RPG, FPS, Adventure"
109165920,"Co-op, Steam Trading Cards, Multi-player",Robot Entertainment,windows;mac;linux,8.993333333,"Free to Play, MOBA, Strategy, RPG, Hack and Slash"
35432082,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
191603262,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
203614583,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
303129589,"Multi-player, Co-op, Steam Trading Cards",Microsoft Studios,windows,12.66,"Strategy, RTS, Free to Play, MOBA, Mythology"
220012683,"Single-player, Steam Achievements, Steam Trading Cards",Bethesda Softworks,windows,8.59,"FPS, Zombies, Co-op, Fantasy, RPG"
51688538,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
100607499,"Single-player, Full controller support, Steam Cloud",LucasArts;Lucasfilm;Disney Interactive,windows,7.19,"Adventure, Comedy, Point & Click"
118189718,"Steam Achievements, Multi-player, Steam Trading Cards",Valve,windows;mac;linux,5.208571429,"Multiplayer, Free to Play, FPS, Co-op, Sandbox"
203650036,"Multi-player, Steam Achievements, Steam Cloud",Valve,windows;mac;linux,2.396666667,"Free to Play, Action, FPS, Multiplayer, MOBA"
234841918,"Single-player, Multi-player, Steam Trading Cards",SEGA,windows;mac,29.99,"Strategy, Turn-Based Strategy, Historical"
36083584,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
199288821,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
127117386,"Multi-player, Steam Trading Cards, Steam Workshop",Days of Wonder;Asmodee Digital,windows;mac;linux,9.993333333,"Strategy, Free to Play, MOBA, Multiplayer, Board Game"
236779629,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
117552823,"Multi-player, Co-op, Steam Trading Cards",2K;Feral Interactive Mac,windows;mac,9.995,"Free to Play, MOBA, Strategy, Action, Open World"
193025628,"Multi-player, MMO, Co-op",Perfect World Entertainment,windows,0,"Sci-fi, Free to Play, Space"
239919157,"Multi-player, Online Multi-Player, In-App Purchases",Freejam,windows,0,"Free to Play, FPS, Shooter, Multiplayer, Building"
79316774,"Single-player, Multi-player, Co-op",Paradox Interactive,windows,7.49,"Action, Co-op, Comedy, Multiplayer, Sandbox"
105243827,"Multi-player, Single-player, Steam Achievements",Valve,windows;mac;linux,14.40138889,"Multiplayer, FPS, Strategy, Action, Open World"
266132196,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
151129695,"Single-player, Multi-player, Online Multi-Player",Bohemia Interactive,windows,29.99,"Multiplayer, Simulation, Military"
94670160,"Single-player, Multi-player, Steam Achievements",Rockstar Games,windows,15.325,"Action, Multiplayer, Open World, FPS, Indie"
254966557,"Single-player, Online Multi-Player, Online Co-op",Smartly Dressed Games,windows;mac;linux,0,"Free to Play, Zombies, Survival"
16710264,"Multi-player, Valve Anti-Cheat enabled, Steam Trading Cards",Valve,windows;mac;linux,5.072,"Multiplayer, Action, FPS, Free to Play, MOBA"
180208550,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
268845100,"Single-player, Multi-player, Steam Trading Cards",SEGA,windows;mac,29.99,"Strategy, Turn-Based Strategy, Historical"
80859196,"Single-player, Multi-player, Steam Achievements",Rockstar Games,windows,24.99,"Action, Multiplayer, Open World"
118971362,"Single-player, Steam Achievements, Multi-player",Valve,windows,9.482222222,"Action, FPS, Free to Play, Multiplayer, Co-op"
53231205,"Multi-player, Valve Anti-Cheat enabled, Includes Source SDK",Valve,windows;mac;linux,3.99,"Action, FPS, Multiplayer"
163681731,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
258531019,"Single-player, Steam Achievements, Multi-player",Valve,windows;mac;linux,1.321538462,"Free to Play, Multiplayer, FPS, Action, Co-op"
48334326,"Steam Achievements, Partial Controller Support, Captions available",Valve,windows;mac;linux,4.326666667,"FPS, Action, Sci-fi, Free to Play, MOBA"
162258000,"Single-player, Commentary available",Valve,windows;mac;linux,0,"Action, FPS, Singleplayer"
122117051,"Multi-player, Co-op, Single-player",Ubisoft,windows,14.32666667,"Action, FPS, Open World, Free to Play, MOBA"
173102243,"Steam Achievements, Steam Trading Cards, Steam Cloud",2K;Aspyr Mac,windows;mac;linux,9.06,"Action, FPS, Story Rich, Free to Play, Building"
205983773,"Multi-player, Steam Achievements, Valve Anti-Cheat enabled",Valve,windows;mac;linux,3.595,"FPS, Multiplayer, Action, Shooter"
133217805,"Online Multi-Player, Steam Trading Cards, In-App Purchases",Novalink,windows,0,"Free to Play, Shooter, Early Access"
110412872,"Steam Achievements, Steam Trading Cards, Steam Workshop",Valve,windows;mac;linux,4.793333333,"Puzzle, First-Person, Free to Play, MOBA, Strategy"
194969717,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
12312878,"Multi-player, Valve Anti-Cheat enabled, Co-op",Valve,windows;mac;linux,3.595,"Free to Play, MOBA, Strategy, Action, FPS"
177054406,Single-player,Rockstar Games,windows,9.99,"Action, Multiplayer, Open World"
234621077,"Multi-player, Steam Achievements, Full controller support",Valve,windows;mac;linux,0,"FPS, Multiplayer, Shooter"
295931804,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
166841848,"Single-player, Online Multi-Player, Online Co-op",Smartly Dressed Games,windows;mac;linux,0,"Free to Play, Zombies, Survival"
75240572,"Steam Achievements, Multi-player, Steam Trading Cards",Valve,windows;mac;linux,7.873,"FPS, Free to Play, Action, Co-op, MOBA"
66508737,"Single-player, Steam Trading Cards, Multi-player",Codemasters;Feral Interactive Mac;Feral Interactive Linux,windows,10.3925,"Action, Simulation, Racing, Sports, Co-op"
101878879,"Single-player, Steam Achievements, Steam Cloud",2K,windows;mac;linux,14.25111111,"Strategy, Action, RPG, Turn-Based Strategy, Turn-Based"
221443125,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
91952768,"Single-player, Multi-player, Co-op",Bohemia Interactive,windows,22.74,"Multiplayer, Simulation, Open World, Military"
11952990,"Single-player, Steam Achievements, Steam Trading Cards",Valve,windows;mac;linux,9.114444444,"Indie, Strategy, Action, RPG, FPS"
173644000,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
181597796,"Single-player, Multi-player, Steam Achievements",Paradox Interactive,windows,8.39,"Co-op, Strategy, Fantasy, RPG, Action"
108878910,"Single-player, Multi-player, Steam Achievements",Valve,windows;mac;linux,10.8075,"Survival, Multiplayer, Sandbox, Strategy, Open World"
5387470,"Multi-player, Single-player, Steam Achievements",Valve,windows;mac;linux,11.0675,"Multiplayer, FPS, Action, Simulation, World War II"
188727235,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
81865111,"Multi-player, In-App Purchases, Online Multi-Player",RETO MOTO,windows,0,"Multiplayer, Free to Play, World War II, FPS"
253521545,"Single-player, Multi-player, Co-op",Valve,windows,0,"Action, Free to Play, Co-op"
139115643,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
240145967,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
113729479,"Steam Achievements, Steam Trading Cards, Multi-player",Valve,windows;mac;linux,4.194,"Multiplayer, FPS, Free to Play, Action, Co-op"
41559627,"Single-player, Steam Achievements, Steam Cloud",Valve,windows;mac;linux,9.875,"Action, FPS, Space, Sci-fi, Strategy"
143339438,"Single-player, Multi-player, Steam Achievements",2K;Feral Interactive Mac;Feral Interactive Linux,windows;mac;linux,14.99,"Strategy, Turn-Based Strategy, Tactical, Turn-Based, 2D"
33778112,"Single-player, Multi-player, Steam Trading Cards",Valve,windows;mac;linux,11.16428571,"Strategy, Free to Play, MOBA, Simulation, City Builder"
238012371,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Doctor Entertainment AB,windows;mac;linux,0,"Multiplayer, Free to Play, Robots"
302563555,"Online Multi-Player, Steam Trading Cards, In-App Purchases",Novalink,windows,0,"Free to Play, Shooter, Early Access"
189929581,"Multi-player, Co-op, Steam Trading Cards",Rockstar Games,windows,12.495,"Free to Play, MOBA, Strategy, Action, Multiplayer"
107359794,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
294620986,"Multi-player, Steam Achievements, In-App Purchases",Alientrap,windows,1.605714286,"Free to Play, Multiplayer, FPS, Action, Co-op"
182922389,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
159411437,"Steam Trading Cards, Single-player, Steam Achievements",Valve,windows;mac;linux,7.163076923,"Free to Play, Anime, Multiplayer, FPS, Co-op"
52192778,"Multi-player, Valve Anti-Cheat enabled, Includes Source SDK",Valve,windows;mac;linux,3.99,"Action, FPS, Multiplayer"
137022689,"Steam Trading Cards, Partial Controller Support, Includes level editor",Electronic Arts,windows,4.326666667,"FPS, Multiplayer, Free to Play, Action, First-Person"
22283916,"Multi-player, Valve Anti-Cheat enabled, Single-player",Valve,windows;mac;linux,6.393333333,"FPS, Action, Multiplayer, Open World, Crime"
159888236,"Single-player, Multi-player, Co-op",Valve,windows;mac;linux,7.19,"FPS, Zombies, Co-op"
136493411,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
195430485,"Steam Achievements, Steam Trading Cards, Steam Workshop",Trion Worlds,windows;mac,0,"Multiplayer, Free to Play, Open World, FPS"
215776525,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
259931116,"Steam Trading Cards, Steam Workshop, In-App Purchases",Smartly Dressed Games,windows;mac;linux,0,"Free to Play, MOBA, Strategy, Zombies, Survival"
12858799,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,7.19,"Action, FPS, Multiplayer"
279157418,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
128342186,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
140527332,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
34384042,"Single-player, Multi-player, Valve Anti-Cheat enabled",Valve,windows,4.66,"Action, Free to Play, Co-op, FPS, Sci-fi"
55739825,"Single-player, Multi-player, Co-op",Activision,windows,29.99,"Action, FPS, Multiplayer, Zombies"
273539240,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
105507326,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
296088638,"Single-player, Multi-player, Includes level editor",2K,windows,2.99,"Strategy, Turn-Based Strategy, Turn-Based"
120181402,"Multi-player, Steam Trading Cards, Steam Workshop",Valve,windows;mac;linux,0,"Free to Play, FPS, Multiplayer, MOBA, Strategy"
16154372,"Single-player, Steam Achievements, Steam Trading Cards",Valve,windows;mac;linux,7.937916667,"FPS, Action, Multiplayer, Free to Play, RPG"
185526289,"Multi-player, Online Multi-Player, MMO",Freejam,windows;mac;linux,0,"Free to Play, Building, Robots"
46115507,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
165264315,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
40130306,"Single-player, Steam Achievements, Steam Cloud",Valve,windows;mac;linux,8.2425,"Action, FPS, Sci-fi, Strategy, Turn-Based Strategy"
160364257,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
301201297,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
65350586,"Single-player, Steam Achievements, Multi-player",CI Games,windows,10.825,"Action, FPS, Multiplayer, Co-op, Post-apocalyptic"
28116270,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,7.19,"Action, FPS, Multiplayer"
232048969,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
158277459,"Steam Achievements, Steam Trading Cards, Single-player",Devolver Digital,windows;mac;linux,1.498,"Free to Play, FPS, Casual, Multiplayer, Shooter"
255539801,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
193083287,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
73481131,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
301063073,"Single-player, Multi-player, Co-op",Valve,windows;mac;linux,7.19,"FPS, Zombies, Co-op"
135503830,"Single-player, Steam Achievements, Steam Trading Cards",Paradox Interactive,windows;mac;linux,10.26,"Multiplayer, Free to Play, Fighting, Simulation, Management"
164695293,"Steam Trading Cards, In-App Purchases, Steam Achievements",Smartly Dressed Games,windows;mac;linux,0,"Free to Play, Multiplayer, Zombies, Survival, Action"
6979578,"Multi-player, Valve Anti-Cheat enabled, Online Multi-Player",Valve,windows;mac;linux,7.19,"Action, FPS, Multiplayer"
93126933,"Single-player, Partial Controller Support, Steam Achievements",Codemasters,windows;mac;linux,5.74,"RPG, Villain Protagonist, Third Person, Indie, Adventure"
259454041,"Single-player, Multi-player, Steam Achievements",Rockstar Games,windows,17.49,"Action, Multiplayer, Open World"
164319839,"Single-player, Multi-player, Steam Achievements",2K;Aspyr Mac;Aspyr Linux,windows;mac;linux,19.99,"Strategy, Turn-Based Strategy, Turn-Based"
237879937,"Multi-player, In-App Purchases, Co-op",My.com,windows,0,"Free to Play, Multiplayer, FPS, MOBA, Strategy"
67349307,"Single-player, Steam Achievements, Multi-player",Valve,windows,9.87875,"Strategy, Puzzle, RPG, Open World, Action"
146900719,"Cross-Platform Multiplayer, Steam Achievements, In-App Purchases",Gaijin Entertainment,windows;mac;linux,0,"Multiplayer, Free to Play, FPS, World War II"
9365873,"Steam Cloud, Multi-player, Valve Anti-Cheat enabled",Valve,windows;mac;linux,5.3925,"Action, FPS, Multiplayer, Sci-fi, Classic"
155624237,"Single-player, Steam Achievements, Steam Trading Cards",Bethesda Softworks,windows,8.49,"Open World, Fantasy, RPG, Action, Comedy"
72941852,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
194820693,"Multi-player, Co-op, Valve Anti-Cheat enabled",Activision,windows,14.995,"Action, FPS, Zombies, Free to Play, MOBA"
271279768,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
58121946,"Multi-player, MMO, Co-op",Deca Games,windows;mac,0,"Free to Play, Massively Multiplayer, Pixel Graphics"
38978172,"Single-player, Steam Cloud",Deep Silver,windows;linux,9.99,"Action, Open World, Character Customization"
277967574,"Multi-player, Steam Trading Cards, In-App Purchases",Valve,windows;mac;linux,1.7975,"Multiplayer, Free to Play, FPS, MOBA, Strategy"
225547899,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
210896662,"Steam Trading Cards, Single-player, Steam Achievements",Valve,windows;mac;linux,1.398,"Free to Play, Nudity, MOBA, Strategy, FPS"
7955670,"Multi-player, Steam Achievements, Steam Trading Cards",Valve,windows;mac;linux,10.92555556,"FPS, Multiplayer, Action, Strategy, Free to Play"
137588230,"Multi-player, Steam Achievements, Full controller support",Bohemia Interactive,windows;mac;linux,8.4925,"Multiplayer, Action, FPS, Shooter, Adventure"
231122258,"Single-player, Partial Controller Support",Reiza Studios,windows,0,"Free to Play, Simulation, Racing"
240749915,"Multi-player, Steam Achievements, Steam Trading Cards",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play, Shooter"
75377823,"Single-player, Multi-player, Steam Achievements",2K;Aspyr Mac;Aspyr Linux,windows;mac;linux,19.99,"Strategy, Turn-Based Strategy, Turn-Based"
208002927,"Single-player, Multi-player, Steam Trading Cards",SEGA,windows;mac,29.99,"Strategy, Turn-Based Strategy, Historical"
184155452,"Multi-player, Steam Achievements, Full controller support",Valve,windows;mac;linux,0,"FPS, Multiplayer, Shooter"
179895639,"Single-player, Multi-player, Co-op","BANDAI NAMCO Entertainment;FromSoftware, Inc",windows,29.99,"RPG, Difficult, Dark Fantasy"
259591984,"Single-player, Multi-player, Online Multi-Player",Grinding Gear Games,windows,0,"Free to Play, Hack and Slash, Action RPG"
283264914,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,8.06,"Free to Play, MOBA, Strategy, FPS, Zombies"
172518437,"Single-player, Steam Achievements, Steam Trading Cards",Valve,windows,11.01126984,"Action, Open World, Simulation, Indie, FPS"
133268317,"Multi-player, Steam Achievements, Steam Trading Cards",Valve,windows;mac;linux,14.313,"Zombies, Action, FPS, Co-op, Open World"
167985276,"Multi-player, Steam Achievements, Co-op",Valve,windows,8.269090909,"Multiplayer, Free to Play, Action, Zombies, Open World"
67191748,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
90104676,"Single-player, Steam Achievements, Multi-player",Bethesda Softworks,windows,12.2375,"Fantasy, RPG, Open World, Multiplayer, Racing"
216158727,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
148322156,"Multi-player, Steam Trading Cards, Steam Achievements",Valve,windows;mac;linux,0,"Free to Play, Multiplayer, FPS, Building, Robots"
1072465,"Multi-player, Valve Anti-Cheat enabled, Steam Cloud",Valve,windows;mac;linux,6.55,"FPS, Action, Multiplayer, World War II, Classic"
207077290,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
208955921,"Multi-player, Steam Trading Cards, Steam Workshop",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy, FPS, Multiplayer"
128287411,"Steam Trading Cards, Steam Workshop, In-App Purchases",Smartly Dressed Games,windows;mac;linux,0,"Free to Play, Zombies, Survival, MOBA, Strategy"
117488479,"Steam Achievements, Multi-player, Steam Trading Cards",Valve,windows,5.458518519,"Free to Play, Multiplayer, Action, FPS, Co-op"
95380196,"Multi-player, Valve Anti-Cheat enabled, Co-op",Activision,windows,26.66,"Action, FPS, Free to Play, MOBA, Strategy"
189929692,"Single-player, Shared/Split Screen, Steam Achievements","Nicalis, Inc.",windows;mac;linux,10.99,"Indie, Rogue-like, Replay Value"
127797363,"Single-player, Online Multi-Player, Online Co-op",Smartly Dressed Games,windows;mac;linux,0,"Free to Play, Zombies, Survival"
52255266,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
150974633,"Multi-player, Valve Anti-Cheat enabled, Single-player",Capcom,windows,4.995,"Action, Adventure, Third-Person Shooter, Free to Play, MOBA"
162421622,"Steam Achievements, Single-player, Multi-player",Valve,windows,12.183,"Action, FPS, Multiplayer, Open World, Free to Play"
297592267,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
168726386,"Multi-player, Steam Trading Cards, Steam Achievements",Valve,windows,10.28,"Multiplayer, Free to Play, Action, FPS, MOBA"
64514291,"Steam Achievements, Single-player, Multi-player",Bethesda Softworks,windows;mac;linux,7.044,"Action, Building, Free to Play, Simulation, FPS"
108511499,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
223829418,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
216500614,"Multi-player, Steam Trading Cards, Steam Workshop",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy, FPS, Multiplayer"
194305157,"Steam Trading Cards, Steam Workshop, In-App Purchases",Valve,windows;mac;linux,2.4975,"Free to Play, MOBA, Strategy, FPS, Multiplayer"
120421832,"Steam Trading Cards, Multi-player, Single-player",Edmund McMillen,windows,6.326666667,"Free to Play, MOBA, Strategy, Fighting, Arcade"
178114805,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
109660238,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
191731084,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy, Action, Co-op"
168791218,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,7.19,"Action, FPS, Multiplayer"
179802416,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
134225377,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
297554632,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
142602286,"Online Multi-Player, Steam Trading Cards, In-App Purchases",Novalink,windows,0,"Free to Play, Shooter, Early Access"
181897693,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
212491485,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
138690776,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
14256995,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
217554887,"Steam Achievements, Multi-player, Steam Trading Cards",Valve,windows;mac;linux,2.396666667,"Singleplayer, Puzzle, First-Person, FPS, Multiplayer"
106259770,"Steam Trading Cards, Single-player, Steam Achievements",KISS ltd,windows,6.347857143,"Indie, Action, Casual, Strategy, RPG"
200219550,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
262894372,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
215708631,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
243065024,"Multi-player, Valve Anti-Cheat enabled, Online Multi-Player",Valve,windows;mac;linux,3.595,"Action, FPS, Multiplayer, Free to Play, MOBA"
29750135,"Single-player, Multi-player, Co-op",Valve,windows;mac,7.19,"FPS, Zombies, Co-op"
126883374,"Single-player, Multi-player, MMO",Nexon Korea Corporation,windows,0,"Multiplayer, Free to Play, Zombies"
107307955,"Single-player, Multi-player",Activision;Aspyr Mac,windows;mac,14.99,"Action, FPS, World War II"
177488743,"MMO, Co-op, Steam Achievements",Gaijin Entertainment,windows,0,"Multiplayer, Free to Play, World War II, FPS"
201768926,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
